expedition_id,mean_age,member_count
MANA91103,37,13
MANA91104,33.083,12
MANA91301,28.857,7
MANA91302,37.5,10
MANA91303,32.714,7
MANA91304,37.889,18
MANA92301,29.667,12
MANA92302,39.571,7
MANA92303,31.231,13
MANA93101,41.5,8
MANA93301,43.833,6
MANA93302,39.5,10
MANA93303,35.625,8
MANA93304,33.091,11
MANA94301,40,7
MANA95101,35.273,11
MANA95301,41.375,8
MANA95401,35,13
MANA96101,31.167,6
MANA96102,34.545,11
MANA96103,43.833,12
MANA96104,35.5,2
MANA96301,40.7,10
MANA96302,32.857,7
MANA96303,36.889,9
MANA96304,35.375,8
MANA96305,35.875,8
MANA96306,35.333,9
MANA96307,37.909,11
MANA96308,38.8,5
MANA97301,40.231,13
MANA97302,37,2
MANA97303,29.273,11
MANA97304,33.667,6
MANA97305,38.5,2
MANA97306,38,4
MANA97307,37.364,11
MANA97308,31.545,11
MANA97401,32.25,8
MANA97402,34.25,4
MANA97403,33.25,4
MANA98301,37.417,12
MANA98302,37.5,2
MANA98303,45.5,8
MANA98304,38.857,7
MANA98305,31,2
MANA98306,39.7,10
MANA98307,34.429,7
MANA98401,31.375,8
MANA99101,38.571,7
MANA99102,33,5
MANA99103,35,2
MANA99104,38.111,9
MANA99301,35.6,5
MANA99302,40.5,4
MANA99303,33,7
MANA99304,34.286,7
MANA99401,36.857,7
MANA99402,32.143,7
MANA99403,36,1
MANA99404,48,1
MANN64301,29.5,6
MANN79301,39.636,11
MANN83101,30.167,12
MANN84301,44.357,14
MANN85301,44.625,16
MANN86401,72,1
MANN87301,46,1
MANN92301,40,3
MANN92302,40,9
MANN93301,42.2,5
MANN99301,37.444,9
MANP56101,44,1
MARD62101,33.5,2
MATA61101,30,4
MERA53101,36,1
MERA55301,30,1
MERA62301,56,1
MERA73301,42,1
MERA85101,40,1
MERR06301,32,2
MERR07301,37.667,3
MERR07302,33.5,4
MERR08301,41,2
MERR09301,37,3
MERR11301,37,2
MERR63301,39.333,3
MING61301,34,1
MNSL14301,26.2,5
MNSL14302,32.667,3
MOJC74301,32.333,3
MPNW77101,32,4
MUKT15301,47.35,20
MUKT15302,49.4,15
MUKT15303,50.933,15
MUKT16101,41.333,6
MUKT16301,49,16
MUKT16302,52.222,9
MUKT54301,37,1
MUKT67301,33.833,6
MUPK01301,43.5,8
MUST14301,32.667,3
MYAG08301,50.556,9
NAG102301,33.5,2
NAG106301,40.25,8
NAG115301,32.25,4
NAG116301,37.6,5
NAG117301,25.5,2
NAG216301,37.6,5
NALA00201,60.308,13
NALA55301,33.667,3
NALS00201,57.2,15
NAMP53101,39,1
NAMP70301,31,1
NAMP72101,28.5,6
NAMP79101,30.667,9
NAMP96301,34.333,3
NAN216301,46.2,10
NANG10301,50.875,8
NANG14301,28,4
NAUL54101,29,3
NCHU62101,31.667,3
NEMJ01401,51.4,5
NEMJ04301,43.417,12
NEMJ07301,25.75,4
NEMJ09301,39,8
NEMJ09302,40,2
NEMJ15301,41,3
NEMJ63101,29.571,7
NEMJ64301,29.6,5
NEMJ82101,32.3,10
NEMJ83101,31.167,18
NEMJ83301,26,6
NEMJ84401,37.222,9
NEMJ87101,34.25,4
NEMJ88401,36.3,10
NEMJ91401,27,6
NEMJ92301,34.667,6
NEMJ94301,36.25,4
NEMJ97101,41.444,9
NEPA02301,45.667,9
NEPA30101,31.333,3
NEPA36201,29.5,4
NEPA37101,29.5,6
NEPA37301,28.75,8
NEPA39101,29.25,8
NEPA85301,29.71,31
NEPA86301,33.286,7
NEPA95101,27,1
NEPA95301,27.4,10
NGO202101,43.5,2
NGO265101,29,12
NGO287301,33.923,13
NGO315101,40.333,3
NGO316301,42.333,3
NGOJ15101,40.333,3
NGOJ16301,42.333,3
NGOJ82301,30.5,6
NGOJ82302,29.615,13
NGOJ83301,32.273,11
NGOJ85101,33.667,3
NGOJ86301,39.571,7
NGOJ87401,29,10
NGOR16301,46.667,3
NILC79101,30.286,7
NILC79301,31,13
NILC82101,27.222,9
NILN00101,32.75,8
NILN18301,33,3
NILN62301,34.273,11
NILN79301,28.5,2
NILN80301,29,3
NILN81101,33.3,10
NILN81301,33.143,7
NILN82101,29.889,9
NILN82301,36,2
NILN82302,26,5
NILN83301,29,9
NILN84301,30.667,3
NILN85101,29.333,9
NILN85301,31.143,7
NILN90301,30.429,7
NILS15301,28.667,3
NILS78301,24.5,6
NILS81101,29.5,6
NILS81301,27,3
NILS84301,30.9,10
NILS85301,29.75,4
NILS96301,28,2
NILS99301,27.8,5
NORB03201,54.857,7
NORB08201,52.5,6
NORB08301,44.714,7
NORB10301,41.333,9
NORB14301,45.833,6
NORB18301,48.846,13
NPHU14301,40.444,9
NPHU16101,47,3
NREK03301,40,2
NREK04301,38,3
NREK09301,43.8,5
NUMB01301,45.8,5
NUMB16301,41,1
NUMB63101,32.111,9
NUMB79101,29,10
NUMB79301,44.4,5
NUMB80101,34.818,11
NUMB81301,33,10
NUMB81302,28,5
NUMB82101,30.125,8
NUMB83301,35.286,7
NUMB83401,35.75,8
NUMB88301,28,3
NUMB90301,29.222,9
NUMB91301,47.5,2
NUMB96101,45.75,4
NUMB97101,44.333,6
NUMR02301,33.143,7
NUPE02101,35.75,4
NUPE02301,37,1
NUPE03101,43.5,2
NUPE03102,43.333,6
NUPE03301,39,2
NUPE03302,38,2
NUPE95301,33.583,12
NUPE97301,39,2
NUPK05301,29.318,22
NUPK07301,47,3
NUPK64101,38.333,3
NUPL18301,35.667,12
NUPT03101,42.6,10
NUPT03102,34,2
NUPT03301,34,6
NUPT06301,35,1
NUPT07101,42.25,4
NUPT07102,42.25,4
NUPT08301,40,1
NUPT08302,37,2
NUPT09101,41,2
NUPT09301,35,3
NUPT09302,34.9,10
NUPT10301,24.333,3
NUPT10302,34.75,4
NUPT11101,32.667,3
NUPT11102,43.2,5
NUPT11301,38,1
NUPT12101,41.333,3
NUPT12102,46.571,7
NUPT12301,42.333,3
NUPT13101,39,1
NUPT13102,46.75,4
NUPT13103,41.929,14
NUPT13301,40,1
NUPT14101,47.667,3
NUPT14301,34,2
NUPT15101,57.25,4
NUPT15102,51.5,2
NUPT15301,35,2
NUPT15302,30.75,4
NUPT16101,41,2
NUPT16301,29.25,4
NUPT17101,40,1
NUPT18101,39,6
NUPT18102,39.8,5
NUPT19101,44.5,2
NUPT61101,29.4,10
NUPT75101,31.6,20
NUPT77101,30.5,8
NUPT78301,32.25,4
NUPT79301,30.667,6
NUPT81301,30.714,7
NUPT81302,26.25,4
NUPT82301,23.4,5
NUPT82302,27,3
NUPT83401,33,1
NUPT84301,31.3,10
NUPT86101,29.5,2
NUPT86401,30.5,2
NUPT87301,25,2
NUPT87302,32,2
NUPT88401,29.583,12
NUPT89101,26,3
NUPT89102,32,4
NUPT89301,27,5
NUPT91301,27,1
NUPT94301,36.5,4
NUPT96201,21.667,3
NUPT96301,34.375,8
NUPT97101,38,5
NUPT97301,35.333,9
NUPT98101,48.667,3
NUPT99101,38.5,6
NUPT99102,40.4,5
NUPT99103,35.75,4
NUPW07101,38.5,2
NUPW16301,29.25,4
NUPW17301,31.333,3
NUPW77101,30.5,8
NUPW84301,31.3,10
NUPW88401,29.583,12
NUPW89301,27,5
NUPW96201,21.667,3
NUPW97301,35.333,9
OHMI49101,42,4
OHMI82101,28.083,12
OHMI85101,33.727,11
OHMI89101,33.25,12
OMBG02401,42.667,3
OMBG15301,32,2
OMBG16301,38.4,5
OMBG60301,32.333,3
OMBK63301,32.667,6
OMIT14301,28.5,2
OMIT14302,34,1
OMIT16101,48,2
OMIT16301,30.5,2
OMIT17301,28,1
OMIT18101,32.5,2
PALD06301,31.25,4
PALD49201,36.6,5
PALD74301,38,2
PAN109301,21.5,6
PAN112101,42,7
PANB06301,21.5,6
PANB11301,50.333,9
PANB16301,51,3
PANB16302,39,3
PANB17301,48.286,14
PANB17302,32,6
PAND02301,41.5,4
PAND15301,41,2
PAND17301,31.333,3
PANG11301,42,2
PANG13301,35,1
PANG55101,31.667,3
PANN09301,40,9
PANN13301,31,2
PANN17301,29.5,4
PANT55101,31.667,3
PARC52101,38.667,3
PARC55101,31.667,3
PARC72101,41,3
PASA04301,33.714,7
PASA05101,42.333,3
PASA06101,47.5,2
PASA07101,43,2
PASA09301,24.333,3
PASA19101,46.625,8
PASA86301,31.5,10
PASA95301,27.3,10
PASA96301,47.429,7
PASA96302,38.615,13
PATR11301,48.571,7
PATR14301,24,2
PATR53301,41,1
PAWR15101,37.3,10
PAWR16301,38,7
PBUK05301,50.333,3
PEMK55101,30,4
PEMK64301,26,1
PERI16301,31.667,3
PERI18401,41,1
PETH08101,32.583,12
PETH09301,36.2,5
PETH54101,30.333,3
PETH54301,36,3
PETH55101,32.333,3
PETH64101,28.5,4
PETH84301,24,2
PHAR03101,43.7,10
PHAR06301,34.5,2
PHAR06302,42,1
PHNH17301,44.5,2
PHUG11301,49,2
PHUK08301,32.167,6
PHUR82101,33.737,19
PIMU55101,31.667,3
PIMU72101,25.5,2
PISA55201,26,2
PISA94301,42.091,11
PK0410101,40.4,5
PK0415101,39,2
PK2961101,34.875,8
PK2963301,34.8,5
PK2969301,28.818,11
PK2970101,50.5,2
PK2970301,32.538,13
PK2974101,29.263,19
PK2975101,32.615,13
PK2978301,29.2,10
PK2979101,32.5,6
PK2982301,28,14
PK4100101,43,4
PK4102301,28,6
PK4108301,32.333,3
PK4112301,29,2
PK4114301,38,4
PK4116301,45.75,4
PKAR18101,28.833,6
PLNG06101,52.667,3
PLNG06301,38,1
PLNG52101,34.667,3
PLNG55201,43,2
POIN53101,34.5,4
POIN53301,33.5,2
POKA53101,33.5,4
POKA54101,36.25,4
POKA70101,37,1
POKA76101,36.5,4
POKR02301,51.818,11
POKR02302,56,2
POKR09201,35,2
POKR09301,38,10
POKR12301,43.333,6
POTA08101,49,2
POTA16301,26.75,4
PTHE08101,32.667,12
PUCH07301,57.833,6
PUCH09301,55,7
PUCH17101,44.5,4
PUMO00101,44,4
PUMO00102,41.1,10
PUMO00103,33.077,13
PUMO00104,33.5,6
PUMO00301,34.8,5
PUMO00302,42,4
PUMO00303,42.923,13
PUMO00304,27.667,6
PUMO01101,29.4,5
PUMO01102,37.8,5
PUMO01301,31.429,7
PUMO01302,27.1,10
PUMO01303,38.714,7
PUMO01304,34.071,14
PUMO01305,40.125,8
PUMO01306,30.6,5
PUMO01307,33.2,10
PUMO02101,44.2,10
PUMO02102,28.4,5
PUMO02103,33.333,6
PUMO02301,42,2
PUMO03101,36.688,16
PUMO03102,36.5,4
PUMO03103,31.5,8
PUMO03301,44,5
PUMO03302,25.833,6
PUMO03303,35,3
PUMO04101,36.65,20
PUMO04102,32,4
PUMO04103,39.5,6
PUMO04104,51.182,11
PUMO04301,39.444,9
PUMO04302,35.286,7
PUMO04303,24.667,3
PUMO04304,36,3
PUMO04305,39.75,12
PUMO04306,42,2
PUMO04307,33.429,7
PUMO04401,29.4,5
PUMO05101,47.5,4
PUMO05102,34.714,7
PUMO05103,32.5,10
PUMO05104,40.481,27
PUMO05301,33.583,12
PUMO05302,41.769,13
PUMO05303,42.8,5
PUMO05401,43.167,6
PUMO06101,37.5,18
PUMO06102,39.4,5
PUMO06103,46,5
PUMO06104,42.5,2
PUMO06301,42.417,12
PUMO06302,40.25,4
PUMO06303,45,2
PUMO06304,34.833,6
PUMO06305,49.4,5
PUMO07101,30,1
PUMO07301,53,10
PUMO07302,44,5
PUMO07303,41.5,2
PUMO07401,37.167,6
PUMO08101,41.8,5
PUMO08301,42.2,5
PUMO08302,37,4
PUMO08303,37.571,7
PUMO08304,43.684,19
PUMO08305,38.2,10
PUMO08306,44,1
PUMO09101,47.636,11
PUMO09102,29,4
PUMO09103,51.375,8
PUMO09301,49,2
PUMO09302,40.5,12
PUMO09303,42.4,5
PUMO09304,45.5,2
PUMO10101,45,3
PUMO10102,30.571,7
PUMO10103,47.714,7
PUMO10301,36.944,18
PUMO10302,41.5,10
PUMO10303,44.667,3
PUMO10304,46.667,6
PUMO10305,37.375,8
PUMO11101,51,3
PUMO11301,41.667,12
PUMO11302,37.667,3
PUMO11303,40,2
PUMO11304,45.5,4
PUMO11305,39.867,15
PUMO11306,41,5
PUMO11307,30.143,7
PUMO12301,45.167,6
PUMO12401,30.5,4
PUMO13301,31,3
PUMO13302,46,2
PUMO14101,42.5,4
PUMO14102,44,2
PUMO15301,41.333,3
PUMO15302,48.143,7
PUMO15303,56,1
PUMO15304,36.5,2
PUMO16301,32,3
PUMO17101,42,4
PUMO17102,35,2
PUMO17401,33.286,7
PUMO18301,40,4
PUMO18302,43,3
PUMO18303,30.286,7
PUMO18304,41.2,5
PUMO19101,40.909,11
PUMO19102,43.5,2
PUMO51301,37.667,3
PUMO53301,24.5,2
PUMO61401,35.5,2
PUMO62101,28.75,4
PUMO71101,26,1
PUMO72301,34.5,8
PUMO73101,27.429,14
PUMO74301,30.364,11
PUMO75101,33,8
PUMO77301,31.667,6
PUMO78101,24.571,7
PUMO78301,29.571,14
PUMO80301,28.25,8
PUMO80302,28.8,5
PUMO81401,30.8,5
PUMO82301,29,4
PUMO82302,30.667,3
PUMO82401,29.333,3
PUMO83101,33.833,6
PUMO83401,29.5,2
PUMO84101,29.286,7
PUMO84301,35.5,6
PUMO84401,31.286,7
PUMO85101,31.333,9
PUMO85102,31.75,4
PUMO86301,26.333,6
PUMO86302,28,2
PUMO86303,29.25,4
PUMO86401,33,3
PUMO86402,31,2
PUMO87101,29.75,4
PUMO87301,30.769,13
PUMO87302,35.222,9
PUMO87303,27.25,4
PUMO88101,32.5,4
PUMO88102,27.5,8
PUMO88301,34,3
PUMO88302,30.5,6
PUMO88303,31.857,7
PUMO88304,25.5,4
PUMO89101,32.75,8
PUMO89102,35.875,8
PUMO89301,36.667,9
PUMO89302,31.714,7
PUMO89303,45,2
PUMO89304,41.45,20
PUMO89305,28.2,5
PUMO89306,34.75,4
PUMO89307,28.25,4
PUMO89308,49,7
PUMO89401,34.571,7
PUMO89402,22,5
PUMO90101,27.5,6
PUMO90102,33.5,4
PUMO90103,34,6
PUMO90104,27,8
PUMO90301,25.833,6
PUMO90302,32.857,7
PUMO90303,22,2
PUMO90304,32.667,3
PUMO90305,25,6
PUMO90306,46.083,12
PUMO90307,32.25,8
PUMO90308,32.333,3
PUMO90309,34.5,8
PUMO90310,36.083,12
PUMO90311,42.8,5
PUMO90312,37,1
PUMO91101,26.4,5
PUMO91301,21.667,6
PUMO91302,34.889,9
PUMO91303,40.6,10
PUMO91304,36.167,6
PUMO91305,37.818,11
PUMO91306,29.25,4
PUMO91307,34.538,13
PUMO91308,27.5,4
PUMO91309,28.333,6
PUMO91401,31.5,8
PUMO92101,31.333,3
PUMO92102,29.167,6
PUMO92301,23.25,4
PUMO92302,31.333,6
PUMO92303,33.643,14
PUMO92304,38.75,8
PUMO92305,38.857,7
PUMO92306,38.1,10
PUMO92307,28.8,5
PUMO92308,43,8
PUMO92401,42,1
PUMO93101,41.5,2
PUMO93301,35,14
PUMO93302,41.714,7
PUMO93303,39.5,10
PUMO93304,42,1
PUMO94101,44.545,11
PUMO94102,33.75,4
PUMO94301,34.571,7
PUMO94302,31.25,4
PUMO94303,45.75,8
PUMO94304,55,3
PUMO94305,28.2,5
PUMO94306,37.75,12
PUMO94307,32.5,6
PUMO94308,35.167,6
PUMO94309,24.667,3
PUMO94310,34,2
PUMO95101,31,5
PUMO95301,28.5,6
PUMO95302,38.6,5
PUMO95303,42.286,7
PUMO95304,33.333,6
PUMO95305,59.5,2
PUMO95306,30.2,5
PUMO95307,39,7
PUMO95308,30.333,6
PUMO95401,25,3
PUMO96101,35.375,8
PUMO96102,37.727,11
PUMO96103,31,7
PUMO96104,31.556,9
PUMO96105,36,3
PUMO96301,36.833,6
PUMO96302,36.429,7
PUMO96303,37.75,4
PUMO96304,38,6
PUMO96305,46,4
PUMO96306,44.5,2
PUMO96307,38.5,8
PUMO96401,32,6
PUMO97101,38.364,11
PUMO97102,33,5
PUMO97301,34.571,7
PUMO97302,37.667,6
PUMO97303,45,2
PUMO97304,35.875,8
PUMO97305,29,7
PUMO97306,37.75,4
PUMO97307,35.111,9
PUMO98101,40.625,8
PUMO98102,32.5,6
PUMO98301,38.286,14
PUMO98302,32.571,7
PUMO98303,34.5,4
PUMO98304,30.857,7
PUMO98305,46.2,5
PUMO98306,32.571,7
PUMO98307,31.923,13
PUMO99101,40.75,4
PUMO99301,33.333,9
PUMO99302,32.545,11
PUMO99303,23.8,5
PUMO99304,35.85,20
PURB03101,33,10
PURB18301,45.4,5
PURK04201,49.571,14
PURK09101,25.857,7
PURK17101,43.333,6
PUTH00301,40.125,8
PUTH00302,40,12
PUTH00303,35.4,10
PUTH02101,28.875,8
PUTH02301,35.1,10
PUTH04301,38.857,7
PUTH04302,43.833,12
PUTH05301,35.25,8
PUTH07101,44.667,3
PUTH07301,45.6,10
PUTH08101,45.111,9
PUTH08102,40.3,10
PUTH08103,31.333,3
PUTH09101,44.25,4
PUTH09301,34.143,7
PUTH09302,47.786,14
PUTH09303,50.143,7
PUTH09304,42,6
PUTH10101,46.364,11
PUTH10301,45,4
PUTH10302,42.5,8
PUTH10303,44,4
PUTH10304,49.125,8
PUTH10305,47.333,15
PUTH10306,37.333,3
PUTH11101,46.75,4
PUTH11102,46.2,5
PUTH11103,38,6
PUTH11301,49,3
PUTH11302,48.133,15
PUTH11303,51,7
PUTH11304,44.286,14
PUTH11305,47.1,10
PUTH12301,31.4,10
PUTH12302,51.667,9
PUTH12303,44.667,15
PUTH12304,42,3
PUTH12305,37.333,3
PUTH12306,49.6,5
PUTH12307,43.6,5
PUTH13101,42.5,6
PUTH13102,52.75,4
PUTH13103,46.25,4
PUTH13301,46.333,15
PUTH13302,53.25,8
PUTH14101,43.75,4
PUTH14301,44.4,10
PUTH14302,54,4
PUTH14303,32.222,9
PUTH14304,48.167,6
PUTH14305,48,18
PUTH14306,40.333,3
PUTH14307,36,2
PUTH15301,54.667,3
PUTH15302,38.286,7
PUTH15303,49.154,13
PUTH16301,51.833,6
PUTH16302,71,1
PUTH16303,48.533,15
PUTH16304,40.4,5
PUTH17301,44.467,15
PUTH17302,44.75,4
PUTH17303,44,2
PUTH17304,56.75,4
PUTH17305,53,10
PUTH17306,47.4,5
PUTH17307,40.667,6
PUTH18301,44.375,8
PUTH18302,38,6
PUTH19101,52.167,6
PUTH54301,32.667,3
PUTH71101,32,1
PUTH72101,25.875,8
PUTH72102,32,1
PUTH72301,32,9
PUTH73301,28.625,8
PUTH76301,27.167,6
PUTH78101,44.286,7
PUTH78301,34.571,28
PUTH79301,37.828,29
PUTH82301,34.25,8
PUTH84101,26.833,6
PUTH84301,26.875,8
PUTH88101,35,9
PUTH91301,38,3
PUTH92301,34,5
PUTH96301,43.727,11
PUTH96302,35.571,7
PUTH97301,35.667,9
PUTH97302,40.857,7
PUTH98301,39.333,9
PYRM00301,29.333,3
PYRM06101,36,2
PYRM07301,45,3
PYRM10301,39,2
PYRM36101,28,2
PYRM39101,33.333,3
PYRM49101,33.786,14
PYRM93101,35.455,11
PYRM96301,30.143,7
PYRM98301,56,1
RAKS01101,34.8,5
RAKS01301,31.714,7
RAKS03301,36.571,7
RAKS09301,32.5,4
RAKS12301,27,2
RAKS97301,28.071,14
RAKS99301,38.889,9
RAMC02301,31.083,12
RAMC07301,43.667,3
RAMC09301,35.5,2
RAMC74301,30.5,4
RAMD52301,40.4,5
RAMD55101,29.2,5
RAMT00101,35.385,13
RAMT01301,45.444,9
RAMT30101,32,3
RAMT98301,36.5,2
RAMT98302,36.083,12
RANI70101,34.765,17
RANI78301,42,2
RATC00301,37.364,11
RATC03301,45,9
RATC04101,45.818,11
RATC05301,39.143,7
RATC08301,53.857,14
RATC08302,32,4
RATC09301,44.4,10
RATC09302,49.182,11
RATC12301,54.2,5
RATC13301,48.778,9
RATC13302,29.333,3
RATC19101,55,1
RATC96301,36.867,15
RATH59301,45,1
RATH64301,28.444,18
RATH87101,28.5,2
RAUN15301,35.667,3
RAUN15302,33,6
RIPI05101,34.833,6
RIPI16301,37.25,8
RIPI17301,28,1
RIPI52101,34,3
RIPI55101,31.667,3
ROCN02101,34.667,6
ROCN69101,31.889,9
ROCN81101,31.727,11
ROCN84301,26,6
ROCN86301,35.273,11
ROCN88301,38.182,11
ROCN91401,30.571,7
ROCN93301,27.571,7
ROKA77301,32.125,8
ROLK16301,29,6
ROLM17301,33,3
ROMA10201,54,4
ROMA11201,52.333,3
SAIE10301,47.75,8
SAIE98101,45.5,2
SAIP10301,47.75,8
SAIP10302,47.8,10
SAIP11301,48.667,3
SAIP13301,30,6
SAIP13302,56.5,2
SAIP18301,35.667,6
SAIP18302,36.733,15
SAIP53301,41,2
SAIP54101,30.333,9
SAIP54301,28.5,2
SAIP63301,30.143,7
SAIP85301,30.538,13
SAIP87301,42.5,4
SAIP88301,51,8
SAIP90301,42,7
SAIP90302,34,6
SAIP92101,29,6
SAIP96301,39.25,4
SAIP98301,32.667,3
SAIP98302,25.5,2
SALW14101,50,2
SALW15301,45,2
SALW16301,34.5,2
SAMD09101,31,2
SAMD09301,37.9,10
SAMD09302,21.5,6
SAMD10301,29.5,2
SAMD11301,47.8,15
SANK19101,51.333,3
SARI02201,49,3
SARI02301,21,2
SARI03301,51,3
SARI03302,60,1
SARI04301,21.8,5
SARI06101,39.25,4
SARI07301,46.375,8
SARI07302,58,1
SARI08201,37.667,3
SARI08301,45,11
SARI08302,48.25,12
SARI08303,41.222,18
SARI09101,42,3
SARI09102,52.833,12
SARI09103,50,15
SARI09201,40.75,8
SHA260301,31.75,4
SHA274101,37,4
SHA284101,30.833,6
SHA288301,31.333,3
SHAL05301,31.4,5
SHAL12101,67,2
SHAL59301,34.25,4
SHAR03301,36.125,8
SHAR15101,37.273,11
SHAR97101,40.75,8
SHEY03201,61.2,5
SHEY07201,41,1
SHEY08201,43.611,18
SHEY12201,50.857,7
SHEY95301,40.714,7
SHNW04101,34.933,15
SHNW10101,34.154,13
SHNW80301,32.667,3
SHNW80401,34.5,4
SHNW84101,32.333,3
SIMN01101,48.5,4
SIMN05301,30.6,5
SIMN07101,38.6,5
SIMN12301,27.167,6
SING57101,41,3
SISN13101,32.8,5
SITA02301,35,1
SITA08301,43.286,7
SITA15301,42.667,3
SITA18301,50,1
SITA70301,33.25,4
SITA87301,27.222,9
SITA92301,43,7
SITA95101,27.333,3
SITA95301,44,1
SNOW79301,37,1
SPH117101,39,4
SPH163301,30.4,15
SPH215301,55.8,5
SPH218301,36,2
SPH417101,39,4
SPH462101,31.667,3
SPHN06101,42.889,9
SPHN36101,28,2
SPHN49101,39.857,7
SPHN93101,35.455,11
SPHU63301,30.4,15
SRKU73301,27.5,6
SWAK05301,50.25,4
SWEL05101,47,2
SWEL07301,58,3
SYKG12301,54.667,6
TAKN16301,44.333,9
TAKP00201,57.2,15
TAKP16301,54.625,8
TAKP18301,54.4,5
TAKP63301,27.167,6
TANK15101,24.5,2
TAPL63101,28,6
TAPL98301,68,2
TARS81301,32.286,7
TARS82301,36.6,5
TARS83301,33.364,11
TARS84301,28.667,3
TARS90301,26.8,5
TARS94301,40,7
TARS98301,37,4
TASH02201,49.6,5
TASH03101,35,7
TASH03301,42,3
TASH05301,39,7
TASH06301,29.5,2
TASH06302,44.333,3
TASH06303,33.143,14
TASH06304,45.333,3
TASH09301,59,3
TASH10301,48.25,8
TASH10302,55.7,10
TASH11301,54.5,4
TASH11302,55.5,4
TASH13301,39,3
TASH15301,47.273,11
TASH15302,35,8
TAWA08201,64.312,16
TAWA10301,54.222,9
TAWO05101,28,1
TAWO06401,28.2,5
TAWO07301,43.6,5
TAWO08301,40.6,5
TAWO09301,29.5,2
TAWO09401,27.5,2
TAWO12301,52.5,2
TAWO13301,27.5,2
TAWO14301,40.5,2
TAWO15301,37,2
TAWO17301,44.75,4
TAWO63101,30.25,4
TAWO74101,32,1
TAWO82301,30.5,4
TAWO83101,27.4,5
TAWO84101,37,3
TAWO85101,27.714,7
TAWO85401,34.917,12
TAWO87301,30.8,10
TAWO87401,31,1
TAWO88101,29.5,4
TAWO88401,39,2
TAWO89401,26.5,4
TAWO90301,29.2,5
TAWO90302,27,4
TAWO94301,29.2,10
TAWO95101,39.25,4
TENE05301,26,1
TENG00301,46,3
TENG01301,44.4,5
TENG06301,32.75,4
TENG13101,40.5,2
TENG49101,42,4
TENG98101,67,2
TENG98301,44.667,3
TENG98302,43.714,7
TENG99301,36.125,8
TENG99302,61.429,7
TENR02401,36.286,7
TENR04101,53.125,8
TENR09301,40,2
TENR12301,28.333,3
TENR14301,36,2
TENR14302,29,2
THAM02101,29,2
THAM14101,34,2
THAM18301,32,3
THAM64301,30.929,14
THAM79101,27.444,9
THAM79102,28,5
THAM80101,29.5,4
THAM82301,27,3
THAM84301,39.833,6
THAM85301,22.6,5
THAM85302,36,7
THAM86301,26.25,4
THAM88401,38.333,3
THAM89101,39,2
THAM99101,39.5,2
THAR56101,39,1
THAR64301,26,3
THAR65101,37.5,2
THOR07301,51.3,10
THRK17301,39.462,13
THUL08101,43.167,12
THUL10301,42.667,3
THUL11101,43.25,4
THUL11301,37.2,5
THUL13301,36,3
THUL14101,34.75,4
THUL15301,37,4
TILI00101,33.333,3
TILI00301,36,2
TILI00302,45.727,11
TILI00303,39,4
TILI00304,32.25,4
TILI00305,46,6
TILI00306,30.5,2
TILI01101,40,4
TILI01301,49.833,6
TILI01302,45.8,10
TILI02301,38.818,11
TILI02302,42.286,7
TILI03301,41.444,9
TILI03302,35.375,8
TILI04301,44.692,13
TILI04302,47.6,5
TILI05301,41.286,14
TILI05302,40.091,11
TILI06301,41,6
TILI06302,45.25,8
TILI06303,47.5,6
TILI06304,48,1
TILI06305,48,6
TILI06306,41.143,14
TILI07301,46.714,7
TILI08101,42,5
TILI08301,50.667,3
TILI08302,29,3
TILI08303,26.333,12
TILI08304,45.25,8
TILI08305,35.6,5
TILI08306,37.1,10
TILI08307,54.667,3
TILI09301,31,2
TILI09302,23.5,8
TILI09303,45.667,3
TILI10301,47.667,6
TILI11101,46.889,9
TILI11301,44.714,7
TILI11302,43.3,10
TILI13301,61.5,2
TILI14301,46.667,3
TILI14302,41.667,3
TILI15301,56.333,6
TILI16301,38.778,9
TILI17101,42.75,4
TILI18301,49.333,6
TILI18302,42,2
TILI65301,27,3
TILI71301,26,1
TILI72101,28,1
TILI78301,27.4,5
TILI79101,33.636,11
TILI80101,37,5
TILI80301,29,8
TILI81401,28.333,3
TILI82101,30.421,19
TILI82301,41.6,15
TILI83401,28.25,4
TILI84301,33.545,33
TILI84401,35.375,8
TILI85301,32.25,8
TILI86101,42.188,16
TILI86301,35,1
TILI87101,32.5,6
TILI87301,34,4
TILI88301,41.875,8
TILI89101,36.714,7
TILI89401,40.75,8
TILI90301,26.5,6
TILI90302,40,10
TILI91101,35.25,4
TILI91301,30.125,16
TILI91302,40.6,10
TILI92301,38.714,14
TILI92302,26,7
TILI93301,37.8,10
TILI94301,34,6
TILI94302,31.818,11
TILI94303,35.778,9
TILI94304,34,8
TILI97301,35.778,9
TILI98301,39.143,7
TILI98302,43.2,5
TILI99301,39.364,11
TILI99302,40.333,18
TILJ07301,40.6,5
TILK18301,54.4,5
TKPO02101,36.692,13
TKPO02102,27.667,9
TKPO02301,31,4
TKPO03301,33,3
TKPO04301,32.333,3
TKPO04302,35.5,2
TKPO05101,54,2
TKPO05301,35,3
TKPO05401,40.667,3
TKPO06301,30.75,4
TKPO08101,27.5,2
TKPO08301,33.5,4
TKPO08302,26.857,7
TKPO10301,35,1
TKPO13301,35.5,2
TKPO13302,32,3
TKPO15301,47.688,16
TKPO84301,29,2
TKRE15301,35.667,3
TKRE16401,39,1
TKRG10101,38.667,3
